Project Name,Enbloced,Land Size,Master Plan GFA,Plot Ratio,Postal Code,Property Type,Tenure,Planning Area,District,Age,Number of Units,Average Price,Historical High,Historical Low,Distance to MRT,Enbloc Probability,En Bloc Likelihood
RIO VISTA,0,30817.0,92451.0,3.0,534198,1,0, Hougang,19,39.0,716.0,1006.0,1169.0,301.0,1.091364850155971,0.24557070115003485,Unlikely
RIPPLE BAY,0,27055.0,56816.0,2.1,518160,1,0, Pasir Ris,18,28.0,679.0,1218.0,1544.0,645.0,1.436713496587047,0.254760931722743,Unlikely
RIS GRANDEUR,0,26441.0,55526.0,2.1,519929,1,1, Pasir Ris,18,38.0,453.0,1188.0,1245.0,308.0,1.01675483006279,0.27730253383067494,Unlikely
RITZ MANSIONS,0,7330.0,20466.0,2.79,329776,0,1, Novena,12,48.0,126.0,1290.0,1394.0,273.0,1.009080028325509,0.30265515291250794,Unlikely
RITZ REGENCY,0,24507.0,68621.0,2.8,438611,0,1, Geylang,15,34.0,27.0,1558.0,1558.0,764.0,0.7554235658834431,0.022842057301948097,Very Unlikely
RIVAGE,0,1157.0,2431.0,2.1,438044,0,1, Marine Parade,15,34.0,17.0,1613.0,1613.0,886.0,0.9772080268001602,0.26552264818505084,Unlikely
RIVER ISLES,0,20256.0,60768.0,3.0,828729,1,0, Punggol,19,28.0,61.0,1147.0,1457.0,601.0,0.363714806593725,0.02197497041229949,Very Unlikely
RIVER PLACE,0,21453.0,60069.0,2.8,169658,1,0, Singapore River,3,44.0,59.0,1583.0,1877.0,517.0,0.4657170241560731,0.01655857446264293,Very Unlikely
RIVER VALLEY APARTMENTS,0,1153.0,3228.0,2.8,248296,1,1, Tanglin,10,39.48150357995227,24.0,1357.0,1357.0,196.0,1.026813930360618,0.28523187950851997,Unlikely
RIVERBAY,0,3848.0,10774.0,2.8,328704,1,0, Kallang,12,29.0,147.0,1496.0,1664.0,933.0,0.816596107831395,0.21860825782365217,Unlikely
RIVEREDGE,0,6469.0,18113.0,2.8,436593,1,0, Kallang,15,35.0,135.0,1596.0,1682.0,519.0,0.592698247686929,0.14678095346420186,Very Unlikely
RIVERFRONT RESIDENCES,0,36811.0,103071.0,2.8,533813,1,0, Hougang,19,39.48150357995227,1472.0,1525.0,1664.0,1123.0,0.8559862261271481,0.8297829937734036,Very Likely
RIVERGATE,0,27408.0,76743.0,2.8,238255,0,1, Singapore River,9,34.0,545.0,2755.0,3097.0,1004.0,0.8220364131024968,0.0041594194213003186,Very Unlikely
RIVERIA GARDENS,0,2060.0,5767.0,2.8,238406,0,1, River Valley,9,33.0,49.0,2268.0,2417.0,1649.0,0.5892871401246195,0.09342215239021773,Very Unlikely
RIVERSAILS,0,24696.0,86436.0,3.5,534024,1,0, Hougang,19,27.0,92.0,1230.0,1450.0,712.0,0.6143402182762141,0.010839889277889961,Very Unlikely
RIVERSHIRE,0,5239.0,14680.0,2.8,239229,0,1, River Valley,9,52.0,74.0,1915.0,1915.0,365.0,0.7801771430330963,0.15798938699178686,Very Unlikely
RIVERSIDE 48,0,3284.0,9194.0,2.8,238237,0,1, Singapore River,9,43.0,7.0,1902.0,2201.0,764.0,0.5321924208518961,0.06238444493118863,Very Unlikely
RIVERSIDE MELODIES,0,1958.0,5483.0,2.8,327995,1,1, Kallang,12,29.0,41.0,1365.0,1486.0,1160.0,0.681197671214133,0.3077875000635997,Unlikely
RIVERSOUND RESIDENCE,0,19549.0,58648.0,3.0,544740,1,0, Sengkang,19,28.0,59.0,1202.0,1453.0,589.0,0.3184434844843991,0.024865108110191735,Very Unlikely
RIVERTREES RESIDENCES,0,14931.0,44792.0,3.0,797460,0,0, Sengkang,28,26.0,495.0,1318.0,1476.0,917.0,0.2528867093731741,0.30507626979785124,Unlikely
RIVERVALE CREST,0,22355.0,67065.0,3.0,545084,0,0, Sengkang,19,41.0,49.0,866.0,918.0,298.0,0.2093352302917966,0.09263156054249073,Very Unlikely
RIVERWALK APARTMENTS,0,6894.0,33779.0,4.9,58416,0,0, Singapore River,1,58.0,118.0,1577.0,1748.0,390.0,0.7190341354331551,0.15712448690608743,Very Unlikely
RIVIERA 38,0,2789.0,7816.0,2.8,328712,0,0, Kallang,12,29.0,12.0,1462.0,1626.0,1008.0,0.718863622020075,0.17101237356551727,Very Unlikely
RIVIERA RESIDENCES,0,10643.0,14386.0,1.35,467202,1,1, Bedok,16,36.0,138.0,1727.0,1727.0,407.0,1.304942983557546,0.15280335434117354,Very Unlikely
RIVIERE,0,13482.0,51231.0,3.8,169420,0,0, Singapore River,3,20.0,455.0,2913.0,3346.0,2279.0,1.011089690146977,0.00866055304038017,Very Unlikely
RIZ HAVEN,0,2151.0,3012.0,1.4,506928,0,0, Pasir Ris,17,33.0,33.0,1113.0,1305.0,628.0,1.683620009615153,0.3248337221381194,Unlikely
ROBERTSON 100,0,5998.0,16794.0,2.8,238250,0,1, Singapore River,9,39.0,186.0,2009.0,2127.0,683.0,0.7391510917568574,0.10142906496930633,Very Unlikely
ROBERTSON BLUE,0,1977.0,5537.0,2.8,238245,0,1, Singapore River,9,37.0,36.0,2195.0,2262.0,734.0,0.8342149865026031,0.06316630893040946,Very Unlikely
ROBERTSON EDGE,0,938.0,3564.0,3.8,238010,0,0, River Valley,9,35.0,7.0,2076.0,2174.0,1026.0,0.4267770667872606,0.0872016979016589,Very Unlikely
ROBIN REGALIA,0,3156.0,5049.0,1.6,258210,0,1, Tanglin,10,43.0,48.0,1790.0,1983.0,556.0,0.4545458054679772,0.12043658431231513,Very Unlikely
ROBIN RESIDENCES,0,8172.0,11441.0,1.4,258261,1,1, Tanglin,10,28.0,134.0,2324.0,2636.0,1941.0,0.2949822747200622,0.05924438276554489,Very Unlikely
ROBIN SUITES,0,2259.0,4685.0,2.07,258203,0,1, Tanglin,10,27.0,92.0,2326.0,2809.0,946.0,0.4034795592600834,0.012474695202720924,Very Unlikely
ROBINSON SUITES,0,841.0,9420.0,11.2,68882,1,1, Downtown Core,1,27.0,167.0,2425.0,3402.0,2128.0,0.7190341354331551,0.008734153717252896,Very Unlikely
ROCCA BALESTIER,0,1388.0,4165.0,3.0,329928,0,1, Novena,12,38.0,28.0,581.0,999.0,496.0,0.9718550814368246,0.45049607885057164,Possible
ROCHELLE AT NEWTON,0,5587.0,15906.0,2.85,308414,1,0, Novena,11,31.0,129.0,1684.0,1826.0,821.0,0.4778710527271397,0.12273675653754015,Very Unlikely
ROSALIA PARK,0,9585.0,13415.0,1.4,536406,1,1, Serangoon,19,48.0,88.0,817.0,1006.0,350.0,0.5970993534149657,0.5467226132228794,Possible
ROSE MAISON,0,1111.0,1555.0,1.4,438865,0,1, Marine Parade,15,42.0,13.0,1031.0,1031.0,302.0,1.231627092646009,0.5349291808259462,Possible
ROSE VILLE,0,1889.0,2650.0,1.4,437384,0,1, Geylang,15,43.0,25.0,1239.0,1320.0,383.0,0.6196047078739987,0.37969423154776977,Unlikely
ROSEVALE,0,536.0,1502.0,2.8,308362,0,1, Novena,11,42.0,32.0,1822.0,1828.0,665.0,0.4996627409435775,0.21602574599675858,Unlikely
ROSEWOOD,0,24795.0,52070.0,2.1,737934,1,0, Woodlands,25,40.0,437.0,884.0,971.0,226.0,0.6468933725792508,0.44010659631741234,Possible
ROSEWOOD SUITES,0,14351.0,20091.0,1.4,737873,1,0, Woodlands,25,32.0,2.0,934.0,1188.0,455.0,0.8279385637502993,0.159116468929384,Very Unlikely
ROSYTH LODGE,0,1486.0,2081.0,1.4,546143,0,0, Hougang,19,45.0,16.0,834.0,863.0,449.0,1.229537898245059,0.6970230854890833,Likely
ROSYTH RESIDENCE,0,566.0,792.0,1.4,546200,0,0, Hougang,19,36.0,16.0,1056.0,1056.0,448.0,0.728095727871422,0.49445716171553755,Possible
ROSYTH VILLE,0,1189.0,1665.0,1.4,546134,0,0, Hougang,19,36.0,16.0,969.0,1101.0,320.0,1.241535563329456,0.3983987813371138,Unlikely
ROXY SQUARE,0,15172.0,21270.96451425247,2.2073144876325084,428769,0,0, Marine Parade,15,52.0,26.0,1394.0,1394.0,318.0,1.832977165355905,0.27072061453907054,Unlikely
ROYAL COURT,0,1947.0,3875.0,1.99,598436,0,1, Bukit Timah,21,45.0,31.0,1299.0,1299.0,406.0,0.7963245320862437,0.4412165235270356,Possible
ROYAL HALLMARK,0,9256.203754831584,21270.96451425247,2.2073144876325084,438803,0,1, Marine Parade,15,39.48150357995227,32.0,2000.0,2237.0,1728.0,1.07631543548865,0.09919659583528809,Very Unlikely
ROYALE MANSIONS,0,2035.0,2849.0,1.4,424373,0,1, Marine Parade,15,51.0,2.0,1208.0,1208.0,391.0,0.9277984822163292,0.5415583898385378,Possible
ROYALGREEN,0,16182.0,22709.0,1.4,279988,1,1, Bukit Timah,10,22.0,285.0,2814.0,3003.0,2511.0,0.3454357158349061,0.04656576244811985,Very Unlikely
RV ALTITUDE,0,2675.0,7491.0,2.8,238385,0,1, River Valley,9,39.48150357995227,14.0,2708.0,3168.0,2446.0,0.5992171003106844,0.03468529444248327,Very Unlikely
RV EDGE,0,52.0,146.0,2.8,248209,0,1, Tanglin,10,30.0,18.0,1920.0,2268.0,1398.0,0.973597572339278,0.08156264730573742,Very Unlikely
RV POINT,0,462.0,1802.0,3.9,238291,0,0, Singapore River,9,28.0,36.0,2066.0,2238.0,1679.0,0.2837523288842521,0.11987116258959384,Very Unlikely
RV RESIDENCES,0,5609.0,15706.0,2.8,248346,1,0, Tanglin,10,28.0,248.0,2192.0,2363.0,1777.0,0.9196445848501814,0.1429724935687462,Very Unlikely
RV SUITES,0,869.0,2433.0,2.8,248289,0,1, Tanglin,10,31.0,96.0,1839.0,2020.0,1050.0,0.98320954448255,0.14528490223538418,Very Unlikely
RYMDEN 77,0,2234.0,3109.0,1.4,426094,0,1, Bedok,15,39.48150357995227,31.0,1699.0,1816.0,1433.0,0.510120643063691,0.33312818465505994,Unlikely
SAGE,0,4237.0,5932.0,1.4,258379,1,1, Tanglin,10,31.0,33.0,3320.0,4289.0,2584.0,0.9527903776169298,0.0013992711093831647,Very Unlikely
SAM KIANG MANSIONS,0,2921.0,8151.0,2.79,238108,0,1, River Valley,9,44.0,53.0,2057.0,2057.0,638.0,0.4620875080134703,0.12503726448197647,Very Unlikely
SANCTUARY GREEN,0,24233.0,67852.0,2.8,436922,1,0, Kallang,15,39.0,522.0,1478.0,1787.0,393.0,0.8623718552999131,0.07669411613735187,Very Unlikely
SANDALWOOD,0,3702.0,5183.0,1.4,423477,0,1, Marine Parade,15,38.0,39.0,1577.0,1577.0,454.0,1.113056818606403,0.2247039182614469,Unlikely
SANDY EIGHT,0,1005.0,1406.0,1.4,437324,0,1, Geylang,15,25.0,2.0,1676.0,1843.0,1580.0,0.6507858640893913,0.19295037677385518,Very Unlikely
SANDY PALM,0,5308.0,7431.0,1.4,509413,1,0, Pasir Ris,17,41.0,48.0,843.0,843.0,332.0,1.326284168899394,0.6152372077492559,Likely
SANT RITZ,0,4850.0,16976.0,3.5,348196,1,0, Toa Payoh,13,27.0,214.0,1471.0,1706.0,935.0,0.1939753539010754,0.18210980894832188,Very Unlikely
SANTA FE MANSIONS,0,2324.0,4880.0,2.1,438073,0,1, Marine Parade,15,46.0,45.0,1561.0,1598.0,474.0,0.9174027574492196,0.30087123953238204,Unlikely
SAPPHIRE COURT,0,1696.0,2374.0,1.4,425672,0,1, Bedok,15,51.0,11.0,664.0,845.0,454.0,0.9543702023205128,0.7306822822581712,Likely
SARHAD VILLE,0,3722.0,5211.0,1.4,119161,1,1, Queenstown,5,49.0,32.0,986.0,1078.0,482.0,0.5899466365233772,0.5933588230516511,Possible
SAVANNAH CONDOPARK,0,54872.0,87795.0,1.6,528779,1,0, Tampines,18,38.0,648.0,979.0,1076.0,351.0,0.8997412159128789,0.2372079528645669,Unlikely
Sceneca Residence,0,8880.0,24864.0,2.2073144876325084,468457,0,0, Bedok,16,39.48150357995227,268.0,2098.0,2374.0,1926.0,0.1227034950129877,0.18911522736180236,Very Unlikely
SCENIC HEIGHTS,0,1932.0,5417.0,2.8,329929,0,1, Novena,12,38.0,5.0,1445.0,1447.0,463.0,0.9369282605940484,0.2529921608522664,Unlikely
SCK VILLE,0,1415.0,1981.0,1.4,438840,0,1, Marine Parade,15,46.0,14.0,1099.0,1099.0,347.0,1.194657559500831,0.5546773837922473,Possible
SCOTTS 28,0,9112.0,25517.0,2.8,228223,1,1, Newton,9,45.0,136.0,2330.0,2433.0,855.0,0.4407251111162526,0.047915423087123495,Very Unlikely
SCOTTS HIGHPARK,0,4294.0,18035.0,4.2,228232,1,1, Orchard,9,34.0,73.0,1734.0,2520.0,1510.0,0.1399225714285325,0.02675794327721447,Very Unlikely
SCOTTS SQUARE,0,5215.0,32336.0,6.2,228209,0,1, Orchard,9,32.0,338.0,3416.0,4803.0,2803.0,0.2224042071529731,0.0005201905389627214,Very Unlikely
SCULPTURA ARDMORE,0,4049.0,11337.0,2.8,259963,1,1, Newton,10,29.0,34.0,4445.0,4687.0,4171.0,0.6016574025164487,0.004520526292063335,Very Unlikely
SEA AVENUE RESIDENCES,0,1997.0,2796.0,1.4,424228,0,1, Marine Parade,15,37.0,3.0,1674.0,1674.0,450.0,1.569270611609916,0.1733116838169901,Very Unlikely
SEA ESTA,0,17274.0,36276.0,2.1,518145,1,0, Pasir Ris,18,28.0,376.0,1180.0,1452.0,720.0,1.311244736621843,0.23130612095857647,Unlikely
SEA PAVILION RESIDENCES,0,1180.0,1652.0,1.4,466522,0,1, Bedok,16,39.48150357995227,24.0,1747.0,1885.0,1475.0,1.393124516186436,0.31838345104378035,Unlikely
SEAHILL,0,12663.0,35456.0,2.8,126764,1,0, Clementi,5,27.0,478.0,1478.0,1950.0,1170.0,1.784582147337,0.16781197785874905,Very Unlikely
SEASCAPE,0,14596.0,34500.0,2.36,98307,1,0, Southern Islands,4,32.0,151.0,2061.0,3146.0,1089.0,0.7190341354331551,0.0018410682208222305,Very Unlikely
SEASIDE PARK,0,370.0,21270.96451425247,2.2073144876325084,457408,0,0, Bedok,15,39.48150357995227,124.71927846674184,1247.0,1247.0,453.0,1.504594422549844,0.35785046800962467,Unlikely
Seaside Residences,0,19514.0,68301.0,3.5,448869,0,0, Bedok,15,22.0,841.0,2128.0,2667.0,1421.0,1.807878728678442,0.04672767332488894,Very Unlikely
SEASONS PARK,0,24066.0,50527.0,2.1,787078,1,0, Ang Mo Kio,26,46.0,39.0,1034.0,1173.0,286.0,0.366845997383718,0.1083124804956306,Very Unlikely
SEASONS VIEW,0,12806.0,26946.0,2.1,576149,1,0, Bishan,20,43.0,224.0,1187.0,1288.0,379.0,0.4566785447574797,0.3602370720488169,Unlikely
SEASTRAND,0,20000.0,42000.0,2.1,518180,1,0, Pasir Ris,18,29.0,473.0,1135.0,1233.0,777.0,1.318535247775318,0.4445598582259619,Possible
SEASUITES,0,2384.0,3337.0,1.4,118617,0,1, Queenstown,5,27.0,52.0,1524.0,1819.0,1458.0,0.1487135026723562,0.19248229613242007,Very Unlikely
SEAVIEW POINT,0,2736.0,7661.0,2.8,439865,0,1, Marine Parade,15,49.0,34.0,1642.0,1642.0,540.0,1.583191773594872,0.3052023264961198,Unlikely
SECOND AVENUE JUNCTION,0,1656.0,4969.0,3.0,269748,0,1, Bukit Timah,10,47.0,8.0,1493.0,1493.0,388.0,0.2692937465830608,0.3085294085209082,Unlikely
SELANTING GREEN,0,3836.0,7633.0,1.99,598368,0,1, Bukit Timah,21,45.0,6.0,1211.0,1211.0,406.0,0.8305604364949257,0.4255283400830787,Possible
SELETAR PARK RESIDENCE,0,17456.0,24439.0,1.4,807019,1,0, Serangoon,28,28.0,276.0,1221.0,1434.0,698.0,0.98813934393241,0.24995901874579832,Unlikely
SELETAR SPRINGS CONDOMINIUM,0,34214.0,47899.0,1.4,798592,1,0, Hougang,28,43.0,364.0,897.0,1000.0,287.0,0.4639285803238221,0.4160666811444219,Possible
SELETARIS,0,31786.0,42984.0,1.35,757706,1,1, Sembawang,27,42.0,328.0,1087.0,1165.0,383.0,0.966579091381333,0.35773276466727,Unlikely
SEMBAWANG COTTAGE,0,2636.0,3691.0,1.4,758382,0,1, Mandai,27,46.0,2.0,642.0,950.0,265.0,1.034386948525824,0.526461606128835,Possible
Sengkang Grand Residences,0,37255.0,78236.0,2.2073144876325084,544567,0,0, Sengkang,19,39.48150357995227,68.0,1829.0,1937.0,1594.0,0.1222996773299196,0.021046690382906595,Very Unlikely
SENNETT ESTATE,0,263.0,21270.96451425247,2.2073144876325084,347478,1,1, Toa Payoh,13,75.0,124.71927846674184,1188.0,1210.0,425.0,0.2542938714063144,0.7742476372542723,Likely
SENNETT RESIDENCE,0,9685.0,33898.0,3.5,348226,1,0, Toa Payoh,13,27.0,332.0,1603.0,1834.0,1000.0,0.0952732474393389,0.12972475738190045,Very Unlikely
SERANGOON GARDEN ESTATE,0,259.0,21270.96451425247,2.2073144876325084,545618,0,0, Serangoon,19,22.0,124.71927846674184,858.0,1001.0,410.0,1.371268311718043,0.255474717555507,Unlikely
SERAYA 9,0,1106.0,1549.0,1.4,437276,0,1, Marine Parade,15,34.0,22.0,1494.0,1525.0,560.0,1.230409994858293,0.2425670502764761,Unlikely
SERAYA BREEZE,0,1343.0,1881.0,1.4,437235,1,1, Marine Parade,15,42.0,17.0,1387.0,1469.0,483.0,1.268060112335108,0.31813625725955225,Unlikely
SERAYA COURT,0,1369.0,1917.0,1.4,437277,0,1, Marine Parade,15,49.0,11.0,1137.0,1137.0,326.0,1.23022463887144,0.5624381515545627,Possible
SERAYA RESIDENCES,0,1267.0,1774.0,1.4,437279,1,1, Marine Parade,15,39.48150357995227,17.0,1532.0,1663.0,1476.0,1.274378427886091,0.43244237171060007,Possible
SERAYA VILLE,0,3434.0,4808.0,1.4,437278,0,1, Marine Parade,15,52.0,31.0,1301.0,1301.0,329.0,1.263911908549525,0.49537050163924806,Possible
SERENE VIEW MANSIONS,0,3511.0,21270.96451425247,2.2073144876325084,358719,1,1, Serangoon,13,59.0,18.0,1147.0,1147.0,336.0,0.7117305462619653,0.49748730370410793,Possible
SERENITY BREEZE,0,681.0,954.0,1.4,425927,1,1, Bedok,15,28.0,12.0,974.0,1375.0,974.0,0.8310317617494102,0.2712344691473697,Unlikely
SERENITY PARK,0,23045.0,32274.0,1.4,806105,1,1, Serangoon,28,48.0,179.0,1116.0,1208.0,370.0,1.693756281719505,0.3648847374506634,Unlikely
SETIA RESIDENCES,0,3489.0,9779.0,2.8,309304,0,1, Novena,11,40.0,24.0,2031.0,2345.0,1583.0,0.4545794427259624,0.09607590004559609,Very Unlikely
SEVEN PALMS SENTOSA COVE,0,10572.0,14900.0,1.41,98182,1,0, Southern Islands,4,30.0,41.0,2846.0,3721.0,1841.0,0.7190341354331551,0.0016228921045599069,Very Unlikely
SHAN GATE APARTMENTS,0,1702.0,4799.0,2.82,328103,0,1, Novena,12,52.0,27.0,1096.0,1245.0,400.0,0.6959490296809996,0.5075215181315108,Possible
SHANGHAI ONE,0,1590.0,4451.0,2.8,248180,0,1, Tanglin,10,36.0,52.0,1814.0,1881.0,727.0,0.9641465526694118,0.15069803726322537,Very Unlikely
SHEARES VILLE,0,3636.0,10189.0,2.8,249446,0,1, Tanglin,10,40.0,65.0,2004.0,2094.0,574.0,0.81858655002605,0.0825802024859949,Very Unlikely
SHEBA LODGE,0,1039.0,1456.0,1.4,429777,0,1, Geylang,15,45.0,1.0,1087.0,1087.0,362.0,0.7385174142574873,0.5406721119959201,Possible
SHELFORD 23,0,2391.0,3348.0,1.4,286655,0,1, Bukit Timah,11,32.0,33.0,1811.0,1904.0,1111.0,0.5651432320100536,0.16234957327220548,Very Unlikely
SHELFORD GREEN,0,6165.0,8631.0,1.4,288352,1,1, Bukit Timah,11,61.0,33.0,1513.0,1660.0,423.0,0.4136843894645811,0.34638592682154046,Unlikely
SHELFORD MANSIONS,0,2737.0,3832.0,1.4,288421,0,1, Bukit Timah,11,56.0,12.0,1142.0,1142.0,469.0,0.5572789018289155,0.6556058778968007,Likely
SHELFORD REGENCY,0,4595.0,6432.0,1.4,288455,1,1, Bukit Timah,11,45.0,56.0,1994.0,2030.0,462.0,0.4528664116831023,0.12032799097675188,Very Unlikely
SHELFORD SUITES,0,7114.0,9959.0,1.4,286653,1,1, Bukit Timah,11,32.0,77.0,1642.0,1912.0,936.0,0.5974187820090444,0.10780412367141787,Very Unlikely
SHELFORD VIEW,0,5276.0,7386.0,1.4,288420,1,1, Bukit Timah,11,60.0,2.0,1524.0,1573.0,483.0,0.6283110023739951,0.40117710283127617,Possible
SHERWOOD CONDOMINIUM,0,4455.0,8866.0,1.99,598669,1,1, Bukit Timah,21,45.0,116.0,1308.0,1373.0,413.0,0.9642426156800656,0.42776893472552113,Possible
SHERWOOD TOWER,0,17253.0,51758.0,3.0,588996,0,0, Bukit Timah,21,63.0,269.0,917.0,1066.0,137.0,0.4151419533476342,0.4666171612122598,Possible
SHIRO,0,798.0,634.0,0.79,426025,0,1, Bedok,15,28.0,16.0,1272.0,1500.0,963.0,0.7159665754705627,0.24647689696521252,Unlikely
SIGLAP LODGE,0,877.0,21270.96451425247,2.2073144876325084,455231,0,1, Bedok,15,47.0,8.0,1081.0,1081.0,411.0,1.157081022123762,0.40404073101053306,Possible
SIGLAP V,0,3104.0,6830.0,2.2,458278,0,1, Bedok,15,30.0,114.0,1413.0,1847.0,1036.0,1.432833263419681,0.1500288709622089,Very Unlikely
SIGNATURE AT LEWIS,0,2014.0,3222.0,1.6,258617,0,1, Tanglin,10,32.0,32.0,1991.0,1991.0,1227.0,0.3250163773770425,0.16234780146176694,Very Unlikely
SIGNATURE PARK,0,33457.0,51519.0,1.7,596738,1,1, Bukit Timah,21,45.0,928.0,1568.0,1787.0,447.0,0.9603756577207676,0.5886921055010526,Possible
SIGNATURE RESIDENCE,0,649.0,907.0,1.4,438916,0,1, Geylang,15,35.0,5.0,769.0,974.0,728.0,0.5132109135616642,0.5447841252402341,Possible
SILAHIS APARTMENTS,0,2875.0,4026.0,1.4,425762,0,1, Bedok,15,50.0,124.71927846674184,1328.0,1328.0,398.0,0.8078339349722895,0.5818196035632561,Possible
SILVERSEA,0,20293.0,56821.0,2.8,449305,1,0, Marine Parade,15,29.0,383.0,1958.0,2766.0,1150.0,1.734072918854163,0.006406793800161436,Very Unlikely
SIMON PLAZA,0,2489.0,3485.0,1.4,548008,0,1, Hougang,19,53.0,19.0,1213.0,1213.0,289.0,0.1999622004880103,0.5442172247175645,Possible
SIN MING PLAZA,0,10599.0,31797.0,3.0,575583,0,1, Bishan,20,51.0,12.0,1228.0,1403.0,256.0,0.3788463729830599,0.1469420780108528,Very Unlikely
SIXTH AVENUE CENTRE,0,1394.0,4181.0,3.0,279883,0,1, Bukit Timah,10,57.0,18.0,1353.0,1364.0,368.0,0.259507325746857,0.5145372520162025,Possible
SIXTH AVENUE VILLE,0,4618.0,7473.0,1.62,276484,1,1, Bukit Timah,10,44.0,49.0,1922.0,2017.0,567.0,0.2637236347108111,0.11651152077276634,Very Unlikely
SKIES MILTONIA,0,16900.0,35489.0,2.1,768049,1,0, Yishun,27,27.0,42.0,1151.0,1358.0,591.0,1.654503933187411,0.07335785066145388,Very Unlikely
Sky Everton,0,6695.0,20362.0,2.8,89396,0,1, Bukit Merah,2,39.48150357995227,262.0,2868.0,3406.0,2053.0,0.7190341354331551,0.02092713437454239,Very Unlikely
SKY GREEN,0,6623.0,13908.0,2.1,368236,1,1, Geylang,13,28.0,176.0,1635.0,1826.0,1134.0,0.3588115941091986,0.17784961273793903,Very Unlikely
SKY HABITAT,0,11997.0,58786.0,4.9,573908,1,0, Bishan,20,28.0,59.0,1661.0,1932.0,1116.0,0.4400244818309261,0.015327445864154214,Very Unlikely
SKY VUE,0,11228.0,55016.0,4.9,573910,1,0, Bishan,20,27.0,694.0,1882.0,2070.0,1135.0,0.3300766240874968,0.18863932673308845,Very Unlikely
SKYLINE RESIDENCES,0,14382.0,30152.0,2.1,109025,1,1, Bukit Merah,4,28.0,283.0,2193.0,2436.0,1461.0,0.287790753259667,0.052052989742127534,Very Unlikely
SKYPARK,0,2706.0,7578.0,2.8,238107,0,1, River Valley,9,33.0,56.0,1792.0,3238.0,1429.0,0.4817191072603494,0.00342940478430795,Very Unlikely
SKYSUITES17,0,2538.0,7108.0,2.8,329137,0,1, Novena,12,29.0,115.0,1788.0,2365.0,939.0,0.5581767951488914,0.03589993630650109,Very Unlikely
SLOANE RESIDENCES,0,3618.0,5789.0,1.6,259803,0,1, Tanglin,10,21.0,52.0,2869.0,3339.0,2526.0,0.7329644042134935,0.01253676714127301,Very Unlikely
SOHO 188,0,640.0,2240.0,3.5,218612,0,1, Rochor,8,35.0,49.0,1644.0,1834.0,706.0,0.164015273292726,0.1473517087615847,Very Unlikely
SOMMERVILLE GRANDEUR,0,17129.0,27407.0,1.6,259275,1,1, Tanglin,10,47.0,96.0,2011.0,2011.0,544.0,0.1955815170636034,0.07803777359045418,Very Unlikely
SOMMERVILLE LOFT,0,1377.0,1929.0,1.4,358178,0,1, Serangoon,13,40.0,18.0,1366.0,1366.0,356.0,0.5110550696400853,0.3271338776962713,Unlikely
SOMMERVILLE PARK,0,79514.0,127222.0,1.6,258022,1,1, Tanglin,10,58.0,453.0,2015.0,2181.0,278.0,0.7387811084377132,0.003922109714731196,Very Unlikely
SOPHIA 98,0,678.0,1424.0,2.1,228165,0,1, Rochor,9,41.0,16.0,1239.0,1579.0,656.0,0.4201240243236327,0.24262375506517728,Unlikely
SOPHIA HILLS,0,12556.0,17578.0,1.4,228453,1,0, Rochor,9,25.0,493.0,2029.0,2491.0,1624.0,0.314737422787801,0.14918361472298647,Very Unlikely
SOPHIA RESIDENCE,0,15435.0,32404.0,2.1,228191,1,1, Rochor,9,29.0,272.0,1844.0,2164.0,1034.0,0.3670852594493904,0.0529785996481947,Very Unlikely
SOUTH BEACH RESIDENCES,0,34959.0,146828.0,4.2,189762,0,0, Downtown Core,7,27.0,19.0,4410.0,4748.0,2795.0,0.1319153324636167,2.497717964614333e-06,Very Unlikely
SOUTH UNION PARK,0,151.0,21270.96451425247,2.2073144876325084,457249,0,1, Bedok,15,39.48150357995227,124.71927846674184,988.0,988.0,419.0,1.051196312950724,0.49433961060381554,Possible
SOUTHAVEN I,0,11067.0,21249.0,1.92,587972,1,0, Bukit Panjang,21,46.0,157.0,1216.0,1353.0,140.0,0.7254262150798476,0.283690214682114,Unlikely
SOUTHAVEN II,0,26382.0,50654.0,1.92,587967,1,0, Bukit Panjang,21,44.0,293.0,1491.0,1491.0,293.0,0.6032494779920997,0.15078950106758116,Very Unlikely
SOUTHBANK,0,3850.0,18100.0,4.7,198784,0,0, Kallang,7,33.0,197.0,1797.0,1940.0,520.0,0.2013427401295147,0.09438271027578836,Very Unlikely
SPANISH VILLAGE,0,30449.0,48719.0,1.6,268844,1,1, Tanglin,10,56.0,226.0,1982.0,2072.0,296.0,0.438472883898171,0.05417338494988024,Very Unlikely
SPOTTISWOODE 18,0,3871.0,10839.0,2.8,88642,0,1, Bukit Merah,2,29.0,251.0,2092.0,2529.0,1344.0,0.7190341354331551,0.06469006942784489,Very Unlikely
SPOTTISWOODE PARK,0,33202.0,92965.0,2.8,80101,1,0, Bukit Merah,2,39.48150357995227,124.71927846674184,921.0,1129.0,206.0,0.1158141553286212,0.01950409041460972,Very Unlikely
SPOTTISWOODE RESIDENCES,0,3452.0,9667.0,2.8,88660,1,1, Bukit Merah,2,30.0,351.0,2175.0,2394.0,1327.0,0.7190341354331551,0.16403413031585695,Very Unlikely
SPOTTISWOODE SUITES,0,3496.0,9789.0,2.8,88661,0,1, Bukit Merah,2,26.0,183.0,2236.0,2866.0,1571.0,0.7190341354331551,0.021869396771850007,Very Unlikely
